,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
760,Beautiful Victorian Oasis just steps from 32nd.,West Highland,39.76191,-105.03524,Entire home/apt,142,2,55,42,0
761,"""Blue Ox"" Charming 2 Bedroom Triplex - S Broadway",Speer,39.71571,-104.98651,Entire home/apt,128,2,257,69,0
762,Suite Tennyson at Sloan's Lake,Sloan Lake,39.75547,-105.04476,Entire home/apt,68,2,215,58,0
763,Frst level (walkout basement) apartment-rear entry,Gateway - Green Valley Ranch,39.78354,-104.74502,Entire home/apt,64,30,38,348,0
764,2 BD 2 BA Loft - Platte / Wash Park - Exec / Corp,Platt Park,39.69118,-104.97929,Entire home/apt,89,30,24,0,0
765,Great Apt. with a View of Downtown Denver,Capitol Hill,39.73425,-104.98022,Entire home/apt,120,1,88,0,0
766,Capital Hill Condo - Top Floor - Great location,Capitol Hill,39.72857,-104.98239,Entire home/apt,75,30,111,250,0
767,New Denver Apartment by Park/Pool in Stapleton,Stapleton,39.76599,-104.8807,Entire home/apt,81,3,63,157,0
768,CLEAN King Private BDR *TV *Kitchen *Great Patio,Virginia Village,39.685471,-104.935753,Private room,45,1,82,117,1
769,3 BDR *CLEAN & Comfy House *5 min I25 & Colo Blvd,Virginia Village,39.685471,-104.935753,Entire home/apt,169,1,62,117,0
770,Romantic Period House Close to Hip Galleries and Brew Pubs,Five Points,39.75601,-104.9816,Entire home/apt,141,29,170,274,0
771,Modern Airy Townhome - Private Rooms (2),West Colfax,39.74458,-105.03207,Private room,389,2,4,362,1
772,Mid-Century Brick Home in Ruby Hill,Ruby Hill,39.69079,-105.01839,Entire home/apt,95,29,257,57,0
773,NEW Downtown Luxury Furnished Private Room,CBD,39.74745,-104.9959,Private room,90,365,2,365,1
774,Downtown Luxury Furnished King Private room,CBD,39.74719,-104.99712,Private room,95,365,0,365,1
775,Creative Loft Living in Curtis Park + RiNo Hood,Five Points,39.75493,-104.98409,Entire home/apt,149,29,18,309,0
776,Town Room 2,College View - South Platte,39.67703,-104.9991,Private room,65,29,0,365,1
777,Welcome to the York Street Speakeasy!,Congress Park,39.73616,-104.95839,Entire home/apt,85,2,81,63,0
778,The Denver Music House!,Berkeley,39.77287,-105.03004,Entire home/apt,113,2,85,299,0
779,"Amazing Game Room+Yard, Walk to Everything!",Rosedale,39.67696,-104.97466,Entire home/apt,440,2,191,93,0
780,"By MileHigh/Pepsi Cntr, Parking, W/D, King bd, AC",Jefferson Park,39.75386,-105.01798,Entire home/apt,128,2,94,81,0
781,"Private Room, 3+ month rental!",Mar Lee,39.69429,-105.04204,Private room,50,90,0,89,1
782,Denver's City Park Cottage House,City Park West,39.74241,-104.96856,Entire home/apt,135,29,105,0,0
783,Entire Home  - Quiet - Keypad - No cleaning fees!,Clayton,39.76337,-104.95445,Entire home/apt,163,2,45,124,0
784,3BR Townhouse in RiNo-12 Blocks from Coors Field,Five Points,39.76389,-104.97647,Entire home/apt,457,2,164,304,0
785,Sunny Bungalow with Private Hot Tub Near Downtown,City Park,39.7423,-104.94234,Entire home/apt,329,30,47,130,0
786,Capitol Hill Loft - Walking distance to EVERYTHING,North Capitol Hill,39.7423,-104.97677,Entire home/apt,132,2,258,64,0
787,"Hip 2 bdrm Duplex, Parking, Pooch & 420 Friendly!",Northeast Park Hill,39.76765,-104.90753,Entire home/apt,89,29,294,28,0
788,Spacious Home in Highlands / Sunnyside!,Sunnyside,39.775,-105.01204,Entire home/apt,139,1,214,143,0
789,Home Away From Home,Barnum,39.72133,-105.0258,Entire home/apt,78,30,12,332,0
790,Studio with private entrance and garden area,East Colfax,39.74797,-104.90114,Entire home/apt,102,2,130,117,0
791,"Spacious, Comfortable Bungalow near Sloan's Lake!",West Colfax,39.73891,-105.03701,Entire home/apt,142,1,262,64,0
792,Beautiful & Spacious Home-Univ Park/Central Denver,University Park,39.67505,-104.94162,Entire home/apt,423,29,156,309,0
793,LoHi Lounge,Highland,39.76138,-105.01527,Private room,90,2,143,27,1
794,Beautiful Townhouse in Gorgeous Neighborhood,Highland,39.76273,-105.0224,Entire home/apt,87,30,62,0,0
795,❤2BRPenthouse⚡Free Pking⚡Union Station⚡CoorsField❤,Union Station,39.75618,-104.99914,Entire home/apt,150,30,254,0,0
796,"One Night Minimum, City/Mtns Cozy Garden Level Apt",Platt Park,39.68803,-104.97626,Entire home/apt,74,1,548,153,0
797,"Beautiful Private Carriage House, Heart of Denver",Whittier,39.75134,-104.96118,Entire home/apt,212,3,42,222,0
798,#1 Modern and Cozy on Logan St. in W. Wash Park,Speer,39.71271,-104.98245,Entire home/apt,115,30,27,269,0
799,Regis University/Chaffee Park/ARIA townhome,Chaffee Park,39.789,-105.02348,Private room,80,29,34,0,1
800,"Live Urban Love Art, Capitol Hill",Capitol Hill,39.73808,-104.9767,Private room,56,29,79,177,1
801,S. Park Hill Apt Walking Distance to City Park!,South Park Hill,39.7484,-104.91732,Entire home/apt,111,2,2,32,0
802,Private Apartment w/ Easy Access to Everything!,Athmar Park,39.69819,-105.0025,Entire home/apt,68,3,81,84,0
803,The Shaker - Huge Luxury Loft with City Views! Sleeps 17!,CBD,39.74131,-104.99274,Entire home/apt,1316,29,92,327,0
804,"Bright and Relaxing - DEN, DTC & DIA",Hampden South,39.63847,-104.89963,Entire home/apt,85,30,14,217,0
805,Admire the Eclectic Aesthetic at a Historic City Sanctuary,Cheesman Park,39.73947,-104.96051,Entire home/apt,133,1,407,67,0
806,Spacious and Cozy Walk out basement Apt.,Gateway - Green Valley Ranch,39.78369,-104.74925,Entire home/apt,89,29,53,349,0
807,Sunny & Secluded Artist Studio Outside Downtown,Whittier,39.7572,-104.97161,Entire home/apt,155,2,128,86,0
808,The Railroad Overall Laundry Building,Cole,39.77013,-104.96763,Entire home/apt,125,2,354,89,0
809,"Modern, High-Rise Living {Views & Private Lanai}",Belcaro,39.71161,-104.95131,Entire home/apt,177,30,2,79,0
810,Dream Stay || Walk To Everything,Berkeley,39.77069,-105.04182,Entire home/apt,127,2,41,78,0
811,Downtown Denver Furnished Condo,CBD,39.74418,-104.99463,Private room,80,30,0,24,1
812,Cute house close to downtown and Washington Park,University,39.66656,-104.97183,Entire home/apt,100,6,6,14,0
813,Comfortable apartment 3,Ruby Hill,39.68463,-105.02381,Private room,30,30,85,179,1
814,Nice Private bedroom 2,Ruby Hill,39.68627,-105.02496,Private room,30,5,80,146,1
815,Beautiful Warm and Cozy Home in the Highlands,West Highland,39.76062,-105.03918,Entire home/apt,176,29,89,148,0
816,TownHome-Denver/ Central Park (formerly Stapleton),Stapleton,39.76702,-104.89178,Entire home/apt,131,3,50,198,0
817,Room in Downtown Loft with Free Secure Parking,Five Points,39.75509,-104.98478,Private room,79,2,177,172,1
818,Modern Sunny Loft-Style Condo in Cherry Creek!,Cherry Creek,39.71318,-104.94198,Entire home/apt,100,30,12,191,0
819,"CLEAN & BRIGHT in the heart of Highlands, Denver",Highland,39.76452,-105.02148,Entire home/apt,218,30,61,317,0
820,Stapleton - One Bedroom Townhouse,Stapleton,39.7592,-104.86513,Entire home/apt,95,2,181,156,0
821,Bright One Bedroom One Bath Condo,Hale,39.73337,-104.92982,Entire home/apt,85,10,19,3,0
822,"RiNo Bungalow 🐶 Backyard Oasis, Home Gym & Office",Cole,39.76847,-104.96951,Entire home/apt,144,3,89,0,0
823,Bright & Beautiful in Sunnyside / Highland,Highland,39.76788,-105.00917,Entire home/apt,77,29,84,174,0
824,30+ Day Rental in Capitol Hill,Capitol Hill,39.73705,-104.98176,Entire home/apt,70,30,260,114,0
825,Bungalow w/ Backyard & Large Kitchen near Tennyson,Berkeley,39.77685,-105.05045,Entire home/apt,300,30,1,358,0
826,The Williams Street Nest,Country Club,39.72415,-104.96437,Entire home/apt,229,29,10,0,0
827,Entire Park Hill Home,South Park Hill,39.74854,-104.93332,Entire home/apt,250,1,4,84,0
828,Historic Curtis Park Townhome,Five Points,39.76072,-104.97524,Entire home/apt,86,30,13,286,0
829,"Quiet, CLEAN and Private bedroom!",Sloan Lake,39.75696,-105.04053,Private room,33,30,5,116,1
830,Centrally Located Private Bed & Bath: 420 Friendly,Washington Virginia Vale,39.69838,-104.91278,Private room,43,1,167,254,1
831,NEWLY RENOVATED- Sunny Potter Highland Space,Highland,39.76466,-105.02164,Entire home/apt,101,3,116,295,0
832,Fully furnished beautiful condo in heart of Denver,CBD,39.74526,-104.99464,Entire home/apt,150,30,0,127,0
833,Monroe Bungalow,Congress Park,39.72964,-104.94485,Entire home/apt,143,30,13,148,0
834,Beautiful 2bd/1bth walkable to RINO!,Cole,39.76917,-104.97059,Entire home/apt,153,1,386,86,0
835,Garden-Level Apartment near Chaffee Park,Sunnyside,39.77993,-105.01279,Entire home/apt,268,29,195,176,0
836,Fabulous 1-Bedroom Condo in Congress Park,Congress Park,39.73692,-104.9585,Entire home/apt,79,29,3,88,0
837,Spacious Mother-in-law Suite in Congress Park,Congress Park,39.73618,-104.95647,Entire home/apt,123,1,197,86,0
838,Modern Guesthouse ♥ Garage Parking ♥ Walk To RiNo,Whittier,39.76138,-104.96965,Entire home/apt,171,1,250,82,0
839,LoHi Haven,Highland,39.76259,-105.00435,Entire home/apt,86,29,72,29,0
840,Two Story Denver Carriage Home *Construction*,West Highland,39.75974,-105.03027,Entire home/apt,101,30,67,39,0
841,Beautiful 2 Bedroom Quiet Condo Near Downtown/Park,Cheesman Park,39.73587,-104.97272,Entire home/apt,99,29,15,0,0
842,Vibrant | Steps to RiNo Hotspots | Urban Living,Five Points,39.76211,-104.97799,Entire home/apt,75,30,96,126,0
843,12 minute from Airport List #2 of 3 - No Clean Fee,Gateway - Green Valley Ranch,39.7884,-104.80925,Private room,41,1,259,0,1
844,4000+ sqft 6bdrms/2kitchens; 1/2 Block to Park w/Lake; Near Dining & Shops; Easy Access to Downtown!,Athmar Park,39.70208,-105.02098,Entire home/apt,788,3,52,343,0
845,Cozy Bedroom in Victorian House Near The RiNo,Five Points,39.76411,-104.9742,Private room,52,1,163,160,1
846,"Comfy Mod SW Denver Near Red Rocks, Mtns Hot tub.",Bear Valley,39.66193,-105.0551,Entire home/apt,425,2,157,277,0
847,House on Stout: an Urban Oasis Steps to Downtown,Five Points,39.75362,-104.9825,Entire home/apt,121,30,23,89,0
848,"Artsy, pristine and perfectly located apartment",Five Points,39.75771,-104.98169,Entire home/apt,93,29,338,43,0
849,Pop Art Apartment near RiNo,Cole,39.76517,-104.96894,Entire home/apt,68,29,90,9,0
850,"Luxury 900sf 2 Bdrm,Full Kitchen,Private Entry DIA",Gateway - Green Valley Ranch,39.77523,-104.75149,Entire home/apt,114,1,493,153,0
851,Find Peace the Minute You Arrive at Our Lavish Home,West Colfax,39.73713,-105.04721,Entire home/apt,117,30,240,122,0
852,Colfax Urban Farm,South Park Hill,39.74178,-104.90418,Private room,55,29,149,146,1
853,Quebec City Farmhouse,South Park Hill,39.74068,-104.90475,Private room,55,29,164,146,1
854,Quaint Platt Park Bungalow,Platt Park,39.68399,-104.98691,Entire home/apt,140,1,80,0,0
855,New Condo:Near Stadiums/ Downtown w/ Rooftop Patio,West Colfax,39.73732,-105.05063,Entire home/apt,125,2,63,1,0
856,Your own Private Home Away from Home!,Platt Park,39.69196,-104.98635,Entire home/apt,100,3,171,334,0
857,Monthly Discounts | Central | Modern Design w/ Hot tub,Barnum West,39.72397,-105.04566,Entire home/apt,376,2,195,238,0
858,Historic Denver Retreat,Hale,39.73534,-104.92356,Entire home/apt,149,2,70,150,0
859,"Monthly Rental, Downtown Studio, Free Parking",Civic Center,39.73833,-104.99291,Entire home/apt,54,29,48,258,0
860,"Luxurious Albert Studio Suite with Kitchen&Den, Sleeps 2",Cheesman Park,39.7387,-104.96613,Entire home/apt,152,2,40,331,0
861,Beautiful 2bd/2ba Central Park Condo - Location!,Stapleton,39.75413,-104.90089,Entire home/apt,156,2,197,52,0
862,Adorable condo minutes from Denver attractions!,Hale,39.7332,-104.94016,Entire home/apt,65,30,3,0,0
863,Charming 1904 Victorian in the Heart of The Highlands,Highland,39.76206,-105.02192,Entire home/apt,357,2,72,40,0
864,"Private, cozy studio in the heart of the city.",City Park,39.74152,-104.94842,Entire home/apt,78,2,360,46,0
865,Private Room Shared Bath Capitol Hill Downtown,Capitol Hill,39.7291,-104.98276,Hotel room,199,1,26,333,3
866,Shared - 1 Twin Bed in 6 Bed Co-Ed Dorm,Capitol Hill,39.73104,-104.98433,Shared room,63,1,80,355,2
867,Shared Room - 1 twin bed in 8 bed Female ONLY dorm,Capitol Hill,39.73084,-104.98442,Shared room,65,1,22,355,2
868,⚡King Bed❤ExecutiveSuite⚡UnionStation⚡Wholefoods⚡,Union Station,39.75519,-104.99967,Entire home/apt,99,30,184,24,0
869,1 BD 1 Bath - Heart of DT Denver,CBD,39.74547,-104.99641,Entire home/apt,929,180,0,363,0
870,Modern Rooftop Centrally Located!!!!,Jefferson Park,39.75393,-105.0192,Entire home/apt,250,29,32,149,0
871,Entire Apartment in Beautiful Turn of Century Home,Cole,39.76459,-104.96587,Entire home/apt,50,30,6,46,0
872,Modern Townhome at Sloans Lake close to Downtown,West Colfax,39.741,-105.04671,Entire home/apt,119,30,59,226,0
873,Upgraded King Bed Private Apt in Congress Park,City Park,39.74019,-104.94588,Entire home/apt,115,1,271,339,0
874,Remodeled modern Wash Park Apt in premium location,Washington Park,39.70402,-104.9612,Entire home/apt,79,2,194,43,0
875,The Art House,Barnum,39.72455,-105.03547,Entire home/apt,70,29,49,221,0
876,Spacious Slohi Garden Level Apt near Sloan's Lake,West Colfax,39.74205,-105.03741,Private room,98,2,101,349,1
877,"Cozy Bungalow in Chaffee Park, Close to Highlands",Chaffee Park,39.7852,-105.02163,Entire home/apt,147,29,97,59,0
878,LUXURY DENVER COLORADO CONDO NEAR AIRPORT/DOWNTOWN,DIA,39.80133,-104.76943,Entire home/apt,100,30,0,365,0
879,Downtown Denver High Rise w/balcony City Views!,CBD,39.74554,-104.99561,Entire home/apt,104,30,12,285,0
880,Cap Hill Private Condo. Great Walkability!,Capitol Hill,39.73561,-104.98243,Entire home/apt,133,1,249,86,0
881,"Cozy Bungalow, Pets Welcome, Awesome Backyard",Berkeley,39.7713,-105.03786,Entire home/apt,243,30,40,35,0
882,Ranch Style Highlands  / 30 or more days min. stay,Sloan Lake,39.75621,-105.03321,Entire home/apt,161,30,86,297,0
883,Hip Cozy Bungalow Sunnyside/LoHi near DT/Mountains,Sunnyside,39.77358,-105.02145,Entire home/apt,109,3,222,28,0
884,Historic Baker Neighborhood - 2 Bedroom Apartment,Speer,39.71958,-104.9857,Entire home/apt,128,2,94,76,0
885,Comfy & cozy private 2-bed guest suite - RiNo area,Cole,39.76287,-104.96601,Entire home/apt,126,2,237,70,0
886,Premier Cap Hill Home - 30 Day Rental $5500,Capitol Hill,39.73232,-104.97884,Entire home/apt,228,29,149,304,0
887,1 Bedroom Corner Unit at The Spire,CBD,39.74555,-104.99635,Entire home/apt,170,30,1,0,0
888,The LoHi Historic Home in the Heart of Denver,Highland,39.75761,-105.01289,Entire home/apt,199,30,160,183,0
889,Boutique Studio | Walk to Bars | Couples Retreat,Cole,39.76603,-104.97177,Entire home/apt,93,1,469,65,0
890,Furnished month-to-month townhome in heart of RiNo,Five Points,39.75971,-104.9869,Private room,47,30,16,237,1
891,Lively’s Landing,Windsor,39.69702,-104.88319,Private room,23,1,14,0,1
892,Boho Luxury Retreat - Private Rooftop/Hot Tub,Skyland,39.76027,-104.94607,Entire home/apt,695,3,53,122,0
893,Roaring Twenties Speakeasy Apartment Near City Park,North Park Hill,39.76018,-104.93855,Entire home/apt,179,2,146,361,0
894,Newly Renovated 2 Bedroom Bungalow Apartment,Sloan Lake,39.75827,-105.02583,Entire home/apt,100,30,129,147,0
895,Bright Cheerful 2 Bedroom Unit Near RiNo,Cole,39.76601,-104.97092,Entire home/apt,69,29,45,9,0
896,Washington Park Getaway!,Washington Park,39.6912,-104.97068,Entire home/apt,105,29,129,56,0
897,Private Suite in Trendy Neighborhood,Berkeley,39.78133,-105.03822,Private room,112,2,216,174,1
898,Central Park home close to DIA and open spaces,Stapleton,39.75497,-104.85854,Private room,50,30,6,84,1
899,Cozy apart B (addi.fee is 10.00 after 1 st guest ),Ruby Hill,39.68597,-105.02434,Private room,40,30,59,317,1
900,Artsy Private Rm w/amazing Rooftop views in Rino,Five Points,39.757379551721,-104.9849579665394,Private room,80,1,0,360,1
901,Garden level apartment with ALL the amenities,North Park Hill,39.76075,-104.92912,Entire home/apt,102,2,93,306,0
902,Cozy Sunnyside Bungalow,Sunnyside,39.76961,-105.0115,Entire home/apt,198,2,110,37,0
903,Artisan Loft in Historic Five Points with Rustic Red Bricks,Five Points,39.76097,-104.97516,Entire home/apt,191,1,491,228,0
904,Spacious Private Suite in Historic Sunnyside!,Sunnyside,39.77785,-105.01757,Entire home/apt,75,2,62,66,0
905,LoHi Duplex,Highland,39.76205,-105.0165,Entire home/apt,150,36,0,153,0
906,The Larimer Life - Rooftop in RiNo -,Five Points,39.75494,-104.98346,Entire home/apt,288,1,310,43,0
907,Lovely 1 bedroom with Private bath near DTC & DU,Hampden South,39.64215,-104.89132,Private room,60,60,0,89,1
908,Denver's Dream Home -Near Downtown- Huge Discounts,Sloan Lake,39.75176,-105.02652,Entire home/apt,334,30,75,346,0
909,1 BEDROOM 24TH FLOOR GORGEOUS UNIT,CBD,39.74577,-104.99485,Entire home/apt,177,30,0,332,0
910,Sloan's Lake Townhome,West Colfax,39.74006,-105.04737,Entire home/apt,492,3,15,276,0
911,LoDo/Union Station Loft in the heart of downtown!,Union Station,39.75352,-105.00378,Entire home/apt,122,29,0,168,0
912,A Peaceful Denver Square in the Center of it all,Congress Park,39.7352,-104.95359,Entire home/apt,271,3,29,66,0
913,Heart of Denver,Speer,39.7229,-104.98239,Private room,59,2,68,50,1
914,Charming escape with hot tub in perfect location!,Congress Park,39.73141,-104.94381,Entire home/apt,549,3,26,0,0
915,Shared room - 1 Twin Bed in 4 bed Co-Ed Dorm,Capitol Hill,39.72969,-104.98288,Shared room,74,1,17,355,2
916,DIA's Best Airbnb! Pvt. Suite w/lock code,Gateway - Green Valley Ranch,39.79086,-104.74388,Private room,115,1,164,364,1
917,2 BEDROOM CORNER UNIT IN THE SPIRE,CBD,39.74587,-104.99664,Entire home/apt,227,30,4,271,0
918,39TH FLOOR SPIRE 1 BEDROOM WITH SKY CLUB ACCESS,CBD,39.74397,-104.99531,Entire home/apt,163,30,1,354,0
919,Newly Renovated Basement Home,West Highland,39.7659,-105.03993,Entire home/apt,150,1,97,351,0
920,Jog around Berkeley Lake from a Charming Craftsman Home,Berkeley,39.77981,-105.04667,Entire home/apt,94,2,282,130,0
921,Relaxing Sea Breeze 2 Bedroom Unit near RiNo,Cole,39.76608,-104.97077,Entire home/apt,85,29,35,2,0
922,Modern LoHi Townhouse with Private Rooftop Deck,Highland,39.76564,-105.00507,Entire home/apt,426,3,164,225,0
923,Stunning Downtown Denver Home - 30 day rental,North Capitol Hill,39.74307,-104.9759,Entire home/apt,98,30,50,301,0
924,Clean Modern Home in the Desirable Highlands,Highland,39.76281,-105.02461,Entire home/apt,148,1,244,76,0
925,City Park West Treehouse,City Park West,39.74895,-104.96293,Entire home/apt,106,3,118,61,0
926,Mile High Treasure,Bear Valley,39.66322,-105.0573,Entire home/apt,570,3,22,27,0
927,1 Bedroom Extended Stay Furnished Apartment,Hale,39.73462,-104.9366,Entire home/apt,75,30,5,0,0
928,Denver Urban Tree House,Five Points,39.75818,-104.97581,Entire home/apt,106,2,270,59,0
929,3 Bedroom House with private back yard,Mar Lee,39.68551,-105.0363,Entire home/apt,95,29,49,0,0
930,"Downtown Denver- Location, location, location!",CBD,39.74708,-104.99752,Entire home/apt,71,30,9,308,0
931,Wash Park 2nd-Story Nest,Washington Park West,39.70855,-104.97674,Private room,75,1,104,162,1
