,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
5088,Beautiful Historic Algiers Point 1B Close to Ferry,Mcdonogh,29.94631,-90.0524,Entire home/apt,139,2,0,0,0
5089,Spacious Family/Group Friendly Home near Streetcar,Tulane - Gravier,29.96083,-90.08832,Entire home/apt,554,2,3,205,0
5090,Craftsman Cottage with River Views & green space,Mcdonogh,29.94018,-90.05176,Entire home/apt,82,30,3,207,0
5091,Contemporary Marigny Apt on Frenchmen St.,Marigny,29.96345,-90.05666,Entire home/apt,114,2,31,155,0
5092,Modern Marigny Apt with Balcony & views of The French Quarter.,French Quarter,29.96173,-90.05739,Entire home/apt,144,2,43,121,0
5093,Stylish Marigny Apt on Frenchmen St.,Marigny,29.9636,-90.05718,Entire home/apt,118,2,33,142,0
5094,Trendy Marigny Apt with Balcony on Frenchmen,Marigny,29.96257,-90.05657,Entire home/apt,151,2,35,110,0
5095,Boho Spacious Nola Getaway 2Blocks From Bourbon St,Central Business District,29.95353,-90.07259,Entire home/apt,188,2,37,63,0
5096,Cute 1bed steps from French Q and Jazz venues,Seventh Ward,29.96874,-90.06329,Entire home/apt,90,2,31,160,0
5097,French Quarter Mansion,French Quarter,29.96333,-90.06456,Entire home/apt,1300,60,4,332,0
5098,Stay like a Local! Renovated Mid-City Apartment!,Treme - Lafitte,29.9739,-90.07866,Entire home/apt,78,2,9,149,0
5099,New Orleans | Bywater Cottage | Walk to French Quarter,Bywater,29.9625,-90.044601,Entire home/apt,103,1,11,256,0
5100,Downtown City Skyline View Safari Corner  Suite,Central Business District,29.95306,-90.07125,Entire home/apt,223,2,39,66,0
5101,Super Cozy NOLA Gray Moon!!! Minutes to Bourbon St,Central City,29.94747,-90.09186,Entire home/apt,123,1,7,0,0
5102,Boho Basement in the LGD (30 Night Minimum),Lower Garden District,29.93546,-90.07259,Entire home/apt,75,30,2,0,0
5103,Monthly Man Cave Bunkbed/No Fees,Leonidas,29.95543,-90.13029,Shared room,35,30,0,365,2
5104,Charming Treme home near the French Quarter,Treme - Lafitte,29.97104,-90.07883,Entire home/apt,137,2,7,0,0
5105,Gorgeous Green House!!! Minutes to French quarter.,Fairgrounds,29.98604,-90.07066,Entire home/apt,267,1,13,31,0
5106,Cozy Cottage 5 Min to the Quarter,Tulane - Gravier,29.95981,-90.08671,Entire home/apt,160,2,4,70,0
5107,Concierge Serviced Mid City Gem 5 minutes from downtown,Mid-City,29.96415,-90.09741,Entire home/apt,116,2,10,84,0
5108,Relax like a local in Mid City Great location,Mid-City,29.96439,-90.09758,Entire home/apt,125,2,12,77,0
5109,Amazing Renovated Historic Luxury Home Close 2 All,Central City,29.9405,-90.08575,Entire home/apt,260,1,7,67,0
5110,Luxury Home by Bayou St John &  Lafitte Greenway,Bayou St. John,29.9708,-90.08551,Entire home/apt,308,3,20,34,0
5111,New Orleans French Quarter 2 Bedroom Apartment,French Quarter,29.95422,-90.06693,Entire home/apt,99,30,0,249,0
5112,New Orleans Historic Mid City Home,Tulane - Gravier,29.95829,-90.08522,Entire home/apt,153,2,14,75,0
5113,Cute Carrollton Studio steps to bustling Oak St!,Leonidas,29.9512,-90.13456,Entire home/apt,71,30,3,0,0
5114,"Valence St Charmer, Walk to Freret & Tulane!",Freret,29.93546,-90.10712,Entire home/apt,208,3,20,268,0
5115,Nawlins ShotGun,Central City,29.93827,-90.08415,Entire home/apt,145,2,19,328,0
5116,"Mardi Gras 4 nights, 1 BR close to Bourbon St",Central Business District,29.95394,-90.07256,Entire home/apt,289,4,0,0,0
5117,Saints Fan  Extravaganza,Leonidas,29.9583,-90.12909,Private room,95,30,0,365,1
5118,Studio Apartment Algiers Point sleeps 4 near ferry,Algiers Point,29.95247,-90.05179,Entire home/apt,170,1,13,3,0
5119,"It Can Make You Just Stay, In As If You Were Home",West Lake Forest,30.02571,-89.97517,Private room,44,10,0,321,1
5120,Find your Peace in New Orleans!,Gentilly Terrace,30.0004,-90.05383,Entire home/apt,285,2,7,154,0
5121,"Upscale, Safe and Secluded Lakefront Neighborhood",Lakeshore - Lake Vista,30.02222,-90.09382,Private room,34,30,2,171,1
5122,Beautiful new home in historic Algiers Point!,U.S. Naval Base,29.95145,-90.03791,Entire home/apt,200,30,1,69,0
5123,Warehouse District Apartment-Safest neighborhood!,Lower Garden District,29.94243,-90.06821,Private room,95,1,5,349,1
5124,Quaint one bedroom blocks from the fairgrounds,City Park,29.97906,-90.09159,Entire home/apt,99,3,8,228,0
5125,Gorgeous Reno Historic Details close to All,Central City,29.93881,-90.08452,Entire home/apt,286,2,12,71,0
5126,The Royal Chimney,Pines Village,30.02607,-90.02135,Entire home/apt,220,2,2,360,0
5127,New 2BDRM House 5 Minutes from French Quarter,St. Roch,29.98075,-90.05339,Entire home/apt,80,30,2,157,0
5128,Indigo Sun Shotgun,Central City,29.93953,-90.08406,Entire home/apt,145,2,16,337,0
5129,Orleans Oasis Hot-Tub/Pool Pad !Jazzfest City Park,Navarre,29.988,-90.10876,Entire home/apt,299,3,21,343,0
5130,Historic Basement Studio - Short Ceilings 7 min FQ,Mid-City,29.96953,-90.10399,Entire home/apt,90,2,19,255,0
5131,Natural Historic New Orleans Home 7 Mins to FQ,Mid-City,29.97161,-90.10519,Entire home/apt,103,2,50,0,0
5132,Private bedrooms w/shared living spaces,Fillmore,30.01543,-90.07906,Private room,80,31,0,309,1
5133,One-Bedroom Condo Near French Quarter,Marigny,29.96272,-90.05813,Private room,196,1,4,198,1
5134,Two-Bedroom Near French Quarter,Marigny,29.96137,-90.05624,Private room,303,1,5,37,1
5135,Two-Bedroom Condo Near French Quarter,Marigny,29.96272,-90.05672,Private room,316,1,0,30,1
5136,1BR Apartment Available for MidTerm Stays | by Stay Redamo,Central City,29.93465,-90.08444,Entire home/apt,47,30,0,218,0
5137,Fairgrounds Oasis-Walk to Jazz Fest French Quarter,Bayou St. John,29.97652,-90.08427,Entire home/apt,101,2,13,172,0
5138,Beautiful Uptown Family Home with Pool!,Black Pearl,29.93808,-90.13045,Entire home/apt,500,3,1,136,0
5139,A Shotgun Named Desire || On Canal Streetcar Line,Mid-City,29.97799,-90.10643,Entire home/apt,103,2,49,69,0
5140,Sparkling New St Claude House - Long Term Rental,St. Claude,29.97507,-90.03112,Entire home/apt,144,30,2,206,0
5141,"Large Kitchen + Big Yard, Stylish Decor in Algiers",Algiers Point,29.95001,-90.05151,Entire home/apt,323,1,17,58,0
5142,Great location! Marigny!,Marigny,29.96566,-90.05487,Entire home/apt,89,1,27,61,0
5143,Beauty in Mid-City,Mid-City,29.96268,-90.0937,Entire home/apt,139,2,10,361,0
5144,NEW | Henry Guest House | Lime Ricky Apt | Magazine Apt,Lower Garden District,29.93651,-90.07258,Entire home/apt,300,30,0,215,0
5145,Spacious 2 Bdrm in the Old Edison Phonograph Bldg,Central Business District,29.95184,-90.06992,Entire home/apt,125,30,2,38,0
5146,Sonder at The Vitascope | Accessible Two-Bedroom Apartment,Central Business District,29.95247,-90.06901,Entire home/apt,275,2,5,227,0
5147,Sonder at The Vitascope | Two-Bedroom Apartment,Central Business District,29.95276,-90.06931,Entire home/apt,261,2,65,164,0
5148,Sonder at The Vitascope  | Stellar Two-Bedroom Apartment,Central Business District,29.95244,-90.06949,Entire home/apt,313,2,18,197,0
5149,Sonder at The Vitascope | Superior Two-Bedroom Apartment,Central Business District,29.95416,-90.06971,Entire home/apt,272,2,116,148,0
5150,Sonder at The Vitascope | Three-Bedroom Apartment,Central Business District,29.95219,-90.06939,Entire home/apt,441,2,13,175,0
5151,Sonder at The Vitascope | Accessible Three-Bedroom Apartment,Central Business District,29.95243,-90.06894,Entire home/apt,459,2,15,209,0
5152,Critter Cottage,Mid-City,29.97755,-90.0944,Entire home/apt,123,2,22,256,0
5153,"Modern, renovated 3 bedroom home with large yard",St. Roch,29.98853,-90.05074,Entire home/apt,113,1,41,355,0
5154,Unbeatable Bayou Location Luxury Renovation-,City Park,29.98039,-90.09094,Entire home/apt,285,1,46,282,0
5155,Miss Rubyâ€™s Mid-City AirBnB â€¢ our historic home,Mid-City,29.97107,-90.09641,Entire home/apt,101,3,1,113,0
5156,Stylish Luxury Home (Great Location),St. Claude,29.97071,-90.03607,Entire home/apt,205,2,13,157,0
5157,Lovely Private Home in Holy Cross,Holy Cross,29.95897,-90.02208,Entire home/apt,75,30,1,0,0
5158,Centrally Located for a New Orleans Adventure!,East Carrollton,29.95044,-90.12233,Entire home/apt,65,1,39,82,0
5159,Gorgeous Chateau Belle in Uptown New Orleans,Broadmoor,29.94191,-90.10863,Entire home/apt,550,2,6,118,0
5160,Modern Fresh Clean Historic Home!,Milan,29.93423,-90.09404,Entire home/apt,144,2,9,82,0
5161,Gorgeous Updated Historic Home Near the Bayou,Bayou St. John,29.97251,-90.0846,Entire home/apt,199,3,16,20,0
5162,Concierge Serviced Mid City 2 Bedroom with Balcony,Mid-City,29.96294,-90.09776,Entire home/apt,124,2,13,80,0
5163,"Perfect Location, Beautiful Home!",Seventh Ward,29.97012,-90.05743,Entire home/apt,222,2,19,342,0
5164,Modern Stylish Suite Near French Quarter,Seventh Ward,29.96975,-90.06721,Entire home/apt,124,2,21,76,0
5165,Furnished Condo Near French Quarter,Seventh Ward,29.96949,-90.06762,Entire home/apt,106,2,14,47,0
5166,Uptown Retreat,Audubon,29.92556,-90.12332,Entire home/apt,153,2,16,251,0
5167,3 BDR Modern home mins From French Quarter!,Seventh Ward,29.970688,-90.064224,Entire home/apt,169,2,16,355,0
5168,Saint Ferdinand Marigny Getaway,Bywater,29.96644,-90.04991,Entire home/apt,485,3,9,170,0
5169,Cool Modern Condo in Best Location,Central Business District,29.94967,-90.072,Entire home/apt,139,3,13,102,0
5170,Charming Historical Home In New Orleans King Bed!,Algiers Point,29.95455,-90.04836,Private room,143,2,0,241,1
5171,Luxury 2BR Condo in CBD | Walk to French Quarter,Central Business District,29.951197,-90.07103,Entire home/apt,161,2,13,206,0
5172,Robertson Mansion,Treme - Lafitte,29.96714,-90.06846,Entire home/apt,1458,2,15,221,0
5173,Classic Treme Home 1Block from the French Quarter,Treme - Lafitte,29.96668,-90.06502,Entire home/apt,226,2,2,139,0
5174,Algier's point Charming Apartment Near Ferry,Algiers Point,29.95232,-90.05046,Entire home/apt,156,1,11,43,0
5175,Lapeyrouse Suite,Seventh Ward,29.97294,-90.06675,Entire home/apt,55,30,0,64,0
5176,Luxury Studio New Orleans Decatur Street,Central Business District,29.95339,-90.06768,Entire home/apt,250,2,0,3,0
5177,40-LOVE,Fairgrounds,29.98239,-90.08444,Entire home/apt,111,2,14,66,0
5178,Crescent City Condo,Central Business District,29.946703,-90.071587,Entire home/apt,309,2,14,333,0
5179,Nice Apartment minutes from the airport & Downtown,Fairgrounds,29.98312,-90.0879,Entire home/apt,181,2,5,80,0
5180,Bayou Saint John/Esplanade cottage,Bayou St. John,29.97617,-90.08086,Entire home/apt,150,1,0,116,0
5181,Brand New Colorful Marigny 2br- Close to Everything!,Marigny,29.96573,-90.05216,Entire home/apt,183,3,12,311,0
5182,"New, Sunlit Home| Heated Pool",Central City,29.94214,-90.07522,Entire home/apt,514,1,8,312,0
5183,"â˜…Historic 1BR Home, Steps to Streetcar, Fios Wifiâ˜…",Mid-City,29.97736,-90.09639,Entire home/apt,107,1,38,166,0
5184,"Updated Home Near the Quarter w/ Free WiFi, Central A/C, Patio, & Firepit",Treme - Lafitte,29.96562,-90.07219,Entire home/apt,385,3,12,302,0
5185,Charming historic home in the heart of Bywater,Bywater,29.96183,-90.04337,Entire home/apt,97,1,50,288,0
5186,The Syd | Street Parades & Surprises | Heated Pool & Oasis,Central City,29.94173,-90.07522,Entire home/apt,603,3,23,214,0
5187,Belle Bungalow!!,St. Claude,29.97388,-90.04143,Entire home/apt,225,2,7,30,0
5188,The Syd | Mardi Gras Magic | Heated Pool & Oasis,Central City,29.94122,-90.07663,Entire home/apt,520,3,20,233,0
5189,The Syd | Swamp to City |Heated Pool & Oasis,Central City,29.94295,-90.07701,Entire home/apt,680,3,24,236,0
5190,Supa Suite,Lakeview,29.99645,-90.11366,Entire home/apt,175,2,5,72,0
5191,V3 Walk to BurbonSt\BackYard\Free Parking,Seventh Ward,29.9708,-90.06537,Entire home/apt,156,2,21,51,0
5192,"Elegant, Renovated Oasis in the CBD",Central Business District,29.95061,-90.06606,Entire home/apt,345,2,12,210,0
5193,"Sleek, Historic Luxury Apartment in the CBD",Central Business District,29.95076,-90.06594,Entire home/apt,337,2,11,219,0
5194,"Spacious, Luxurious Apartment in the heart the CBD",Central Business District,29.95113,-90.06775,Entire home/apt,339,2,9,195,0
5195,"Retro, Renovated CBD Apartment",Central Business District,29.94964,-90.06799,Entire home/apt,338,2,6,208,0
5196,Beautiful Clean New Treme Home- Great for Groups,Treme - Lafitte,29.9667,-90.07516,Entire home/apt,288,3,17,320,0
5197,Style - Charm - Comfort near Audubon Park,Audubon,29.94416,-90.11942,Entire home/apt,89,2,10,84,0
5198,"""SoulFly Luxury Home"" Unit #1",Seventh Ward,29.9776,-90.06208,Entire home/apt,298,2,7,353,0
5199,"""Serenity Pointe - Close to everything""",Mcdonogh,29.94814,-90.05121,Entire home/apt,110,2,3,72,0
5200,Cozy Apartment Across French Quarter,Marigny,29.96526,-90.06026,Entire home/apt,68,30,0,290,0
5201,Enormous Gated Apartments Perfect for Groups!,Central City,29.93709,-90.09251,Entire home/apt,291,2,3,223,0
5202,Parade down Jackson,Central City,29.94075,-90.08571,Entire home/apt,55,30,2,0,0
5203,Gorgeous Mid-City Home Mins to French Quarter!,Tulane - Gravier,29.96251,-90.07781,Entire home/apt,194,2,20,237,0
5204,Historic Luxury Apartment near the French Quarter,Central Business District,29.95066,-90.06812,Entire home/apt,355,2,9,214,0
5205,"Sleek, Modern Apartment in the CBD",Central Business District,29.95068,-90.06798,Entire home/apt,339,2,10,220,0
5206,Quiet Studio By The Streetcar In Uptown NOLA,Leonidas,29.9567,-90.12304,Entire home/apt,79,3,27,146,0
5207,Spacious CBD Lounge,Central Business District,29.9508,-90.06798,Entire home/apt,851,2,6,209,0
5208,1890 Henry Howard Historic Mansion with Pool,Seventh Ward,29.96855,-90.066887,Entire home/apt,428,3,1,143,0
5209,Vieux CarrÃ© Lounge,Central Business District,29.95127,-90.06817,Entire home/apt,755,2,10,193,0
5210,Lagniappe Lodge,Central Business District,29.94948,-90.06672,Entire home/apt,810,2,6,214,0
5211,"Vieux Carre Villa - 12 Bedrooms, Sleeps 40!",Central Business District,29.94955,-90.06774,Entire home/apt,3233,2,0,170,0
5212,The Syd |The Rhythm of New Orleans | Pool & Oasis,Central City,29.94316,-90.07578,Entire home/apt,592,3,21,229,0
5213,Carondelet Condo - close to Bourbon St,Central Business District,29.95285,-90.07068,Entire home/apt,159,3,11,145,0
5214,Book 3 nights and get 10% off!!!,Central City,29.94198,-90.07396,Entire home/apt,431,2,3,83,0
5215,"New Orleans, LA - Entire Studio Condo",Lower Garden District,29.93389,-90.07953,Entire home/apt,219,2,0,266,0
5216,"Close to Attractions! Four Classy Units for 16, Pool",Central City,29.93969,-90.07618,Private room,622,1,3,13,1
5217,Cozy Mid City Home 1.6 Miles to FRENCH QUARTER!,Tulane - Gravier,29.9654,-90.08227,Entire home/apt,223,2,8,355,0
5218,Newly Renovated Bywater Beauty Sleeps 10+,St. Roch,29.96977,-90.05048,Entire home/apt,536,3,14,135,0
5219,Upscale FQ Luxury Penthouse | Close to Everything,French Quarter,29.95249,-90.06629,Entire home/apt,271,1,19,347,0
5220,Spacious 1br Downtown Loft by French Quarter,Central Business District,29.95198,-90.07041,Entire home/apt,111,2,13,311,0
5221,Close to everything 1BD 1.5BA Cozy Apt | 6 Guests,Central Business District,29.95118,-90.06814,Entire home/apt,121,1,15,339,0
5222,Gorgeous Victorian in Historic Lower Garden Dist.,Lower Garden District,29.9359,-90.06996,Entire home/apt,450,2,21,181,0
5223,2 Min Walk to Bourbon St -> 2BD 2BA Apt | 6 guests,Central Business District,29.95248,-90.06795,Entire home/apt,191,1,27,310,0
5224,Revived NOLA Home Near Everything!,Seventh Ward,29.98052,-90.06902,Entire home/apt,121,2,7,224,0
5225,Holy Cross Gem,Holy Cross,29.95617,-90.01297,Entire home/apt,100,2,10,204,0
5226,Cozy + Modern 2 BR Home w/ Courtyard - 1 mi to FQ,Seventh Ward,29.9786,-90.07399,Entire home/apt,93,28,22,332,0
5227,30 Day LGBTQ Solo/Backpacker/DigitalNomad Traveler,Leonidas,29.95636,-90.12962,Shared room,35,30,0,365,2
5228,Luxury Condo w/view! 3 Mins from Caesars Superdome,Tulane - Gravier,29.95895,-90.08815,Entire home/apt,175,1,17,79,0
5229,Long Stay FULL/QUEEN  Bunkbed. No Fees!,Leonidas,29.95823,-90.12892,Shared room,35,30,0,365,2
5230,1 COURTYARD TWO-BEDROOM UNIT (sleeps 4),French Quarter,29.95743,-90.06917,Private room,202,3,2,72,1
5231,"STEPS TO SAINT CHARLES, TRUE NOLA CHARM MODERNIZED",Milan,29.92954,-90.09107,Entire home/apt,156,1,31,323,0
5232,Melpomene Manor,Central City,29.93903,-90.07556,Entire home/apt,249,2,6,56,0
5233,"Skip to Saint Charles, Local art filled Hideaway",Milan,29.92918,-90.09233,Entire home/apt,102,1,57,302,0
5234,Walk to French Quarter from your doorstep,Tulane - Gravier,29.96358,-90.07797,Entire home/apt,400,31,0,364,0
5235,"""Everywhere Else is Cleveland""",Uptown,29.92604,-90.10912,Entire home/apt,139,3,3,0,0
5236,V1-  3BR. 2 bath Walk To FQ  - Sleep 8+,Seventh Ward,29.96874,-90.06508,Entire home/apt,268,2,21,53,0
5237,Vinyl Lounge Suite,Marigny,29.96309,-90.05434,Private room,224,1,6,81,1
5238,City Escape! 3 Comfy Units Near Attractions,Central Business District,29.9459,-90.06635,Private room,742,1,0,16,1
5239,"2 Stylish Units in Arts District, Walk to Galleries",Central Business District,29.94787,-90.06816,Private room,494,4,0,16,1
5240,Romantic Getaway! Comfy Unit Near Attractions,Central Business District,29.94578,-90.06628,Private room,247,1,3,16,1
5241,Frenchman 3 Bedroom Urban Oasis - Private Parking!,Seventh Ward,29.97281,-90.05923,Entire home/apt,147,1,31,350,0
5242,Cottage on Freret in Coveted UPTOWN Neighborhood,Freret,29.93502,-90.107033,Entire home/apt,211,3,13,88,0
5243,Urban 3 bedroom Local Art Filled Frenchman Oasis,Seventh Ward,29.97452,-90.05791,Entire home/apt,128,1,30,353,0
5244,Newly renovated charming and spacious bungalow.,Milan,29.93197,-90.09422,Entire home/apt,95,30,2,165,0
5245,Treme Studio on Quiet Block,Treme - Lafitte,29.96743,-90.06572,Entire home/apt,45,30,3,282,0
5246,"Luxury Mid-City Home, Back Yard & Private Parking",Gert Town,29.95732,-90.10135,Entire home/apt,129,30,1,319,0
5247,The Okra Inn: En Suite with Patio,Mid-City,29.97543,-90.09773,Private room,53,1,6,2,1
5248,Maison Marais Cottage,Treme - Lafitte,29.96578,-90.06746,Entire home/apt,182,3,11,327,0
5249,Maison Marais I,Treme - Lafitte,29.96448,-90.06731,Entire home/apt,179,3,11,329,0
5250,Uptown Broadmoor Sanctuary,Broadmoor,29.95419,-90.10498,Entire home/apt,150,2,4,36,0
5251,Bamboo Suite: 1BD/1BA+Backyard+Free Parking,Treme - Lafitte,29.97408,-90.07657,Entire home/apt,88,2,21,40,0
5252,Wyndham La Belle Maison - 2 Bedroom,Central City,29.93541,-90.08107,Entire home/apt,378,2,0,0,0
5253,Quiet Bywater Getaway,Bywater,29.96572,-90.02806,Entire home/apt,136,1,0,58,0
5254,The Old No. 77 Hotel,Central Business District,29.947905,-90.067505,Hotel room,0,1,242,0,3
5255,New Treme Treasure!,Treme - Lafitte,29.97084,-90.0706,Private room,73,1,26,69,1
5256,Entire Guest Apartment with King Bed/Milan Area,Milan,29.93294,-90.10019,Entire home/apt,129,1,29,0,0
5257,Magical shotgun in the Bywater,St. Claude,29.96419,-90.03383,Entire home/apt,145,3,11,297,0
5258,"Eclectic, Two-Level Studio w/ a Patio, AC, & Free WiFi - Near Tulane University!",Marlyville - Fontainbleau,29.95598,-90.12007,Entire home/apt,155,2,5,365,0
5259,2-Story Victorian House off Magazine (30 day min,Touro,29.92328,-90.09626,Entire home/apt,250,30,0,206,0
5260,Magical Uptown Oasis - Oak Trees and Books Galore,East Riverside,29.92071,-90.08867,Entire home/apt,350,30,1,230,0
5261,Charming Bungalow in Uptown,Leonidas,29.95475,-90.12466,Entire home/apt,161,2,17,48,0
5262,"St Claude/Bywater Belle, Mins to FQ and Frenchmen!",St. Claude,29.96739,-90.0355,Entire home/apt,150,2,11,72,0
5263,Classic Cozy *Uptown* Shotgun w/ Private Patio,East Riverside,29.91799,-90.09432,Entire home/apt,56,30,3,151,0
5264,Condo just steps from Bourbon Street,Central Business District,29.95021,-90.07018,Entire home/apt,159,3,16,313,0
5265,Private Home w/ Heated Pool and Tropical Garden | Near FQ,Mid-City,29.9654,-90.08833,Entire home/apt,403,3,18,150,0
5266,Modern 2br TremÃ© apartment near French Quarter,Treme - Lafitte,29.96774,-90.07774,Entire home/apt,129,2,11,123,0
5267,The Cleo ~ Perfect for Large Groups,Central Business District,29.94464,-90.06573,Entire home/apt,668,1,0,320,0
5268,The Rex ~ A Grande NOLA Celebration,Central Business District,29.94951,-90.06542,Entire home/apt,668,1,4,309,0
5269,The Zulu ~ A NOLA Celebration,Central Business District,29.94687,-90.06622,Entire home/apt,668,1,1,321,0
5270,Freshly Renovated Modern Home near Street Cars!,Milan,29.935282,-90.097588,Entire home/apt,342,2,6,357,0
5271,Historic Home Walking Distance To Streetcar!,Central City,29.93458,-90.08866,Entire home/apt,158,1,25,146,0
5272,Lion House Apartment,Marigny,29.96266,-90.0542,Entire home/apt,600,1,1,82,0
5273,Bayou Bungalow,Seventh Ward,29.97776,-90.05879,Entire home/apt,99,2,11,0,0
5274,Walk to Bourbon St From Historic Apt | 6 Guests,Central Business District,29.95308,-90.06752,Entire home/apt,179,1,33,306,0
5275,Stay like a Local: New Apt in Heart of the City,French Quarter,29.95384,-90.06643,Entire home/apt,166,1,34,320,0
5276,Hip Bywater 1BD/1BA near French Quarter w/ Parking,Bywater,29.96234,-90.03386,Entire home/apt,94,1,44,271,0
5277,"Bywater Nook, 1BD/1BA Near French Quarter, Parking",Bywater,29.96025,-90.03257,Entire home/apt,93,1,32,274,0
5278,"Bywater Hideaway, 2BD Near French Quarter, Parking",Bywater,29.96242,-90.03395,Entire home/apt,135,1,28,269,0
5279,"Bywater Alcove, Near French Quarter- Gated Parking",Bywater,29.96024,-90.03214,Entire home/apt,199,1,21,250,0
5280,50 feet from Bayou St. John!,Bayou St. John,29.97792,-90.08816,Entire home/apt,75,30,2,47,0
5281,Stay Close to Everything in Refined Luxury!,Central City,29.94579,-90.08653,Entire home/apt,250,1,0,150,0
5282,Beautiful 1bed house walk to French Q & Bourbon St,Seventh Ward,29.96923,-90.06251,Entire home/apt,109,2,18,158,0
5283,2 Bedroom shotgun 3 blocks from Garden District,Central City,29.93430386,-90.08936601,Entire home/apt,82,1,1,287,0
5284,One Bedroom Suite g,French Quarter,29.95715,-90.06916,Entire home/apt,99,2,11,20,0
5285,Chic & Cozy 2BD Apt Steps to Bourbon St and Fests,Central Business District,29.95306,-90.06779,Entire home/apt,167,1,25,334,0
5286,Restored French Quarter Home w/ Patio and Driveway,Treme - Lafitte,29.96619,-90.06461,Entire home/apt,875,2,10,63,0
5287,Walk to Bourbon Street from Modern 1BD Apartment,Central Business District,29.95115,-90.06712,Entire home/apt,151,1,22,339,0
5288,Luxury Condo in the Warehouse District!,Lower Garden District,29.94465,-90.06761,Entire home/apt,349,3,0,168,0
5289,Spacious & Peaceful BR - Close to NOLA favorites,West End,30.00214,-90.11679,Private room,81,30,0,0,1
5290,"French Quarter timeshare condo, NYE, Sugar Bowl",Central Business District,29.95255,-90.06811,Entire home/apt,125,14,0,14,0
5291,"Bayou Saint John, One Bedroom Guest House",Bayou St. John,29.97694,-90.08754,Entire home/apt,120,3,5,141,0
5292,Chic Escape w/ Furnished Deck: Walk to Cafes!,Bayou St. John,29.97277,-90.08211,Entire home/apt,159,2,13,341,0
5293,one bedroom king mini suite,Seventh Ward,29.96869,-90.06578,Private room,132,2,1,38,1
5294,one bedroom king suite,Treme - Lafitte,29.96696,-90.06639,Private room,132,2,6,38,1
5295,Huge 1.5 bedroom king suite.,Treme - Lafitte,29.96781,-90.06641,Private room,150,2,1,30,1
5296,Rose Mary's Place,Central City,29.93784,-90.08747,Entire home/apt,195,2,16,152,0
5297,2 bed rooms appartement near audubon park,West Riverside,29.92008,-90.11961,Entire home/apt,70,30,0,37,0
5298,St. Claude Queen Suite-minutes from French Quarter,Marigny,29.96821,-90.05378,Private room,84,1,7,47,1
5299,Classic New Orleans Camelback right off Magazine!,East Riverside,29.92204,-90.08885,Entire home/apt,117,3,12,125,0
5300,"Location, Location, Frenchmen & French Quarter",Marigny,29.96251,-90.05761,Entire home/apt,159,2,5,38,0
5301,Cozy log cabin in an urban setting,Seventh Ward,29.97201,-90.067497,Entire home/apt,113,2,1,330,0
5302,Stunning Greek Revival in Lower Garden District,Lower Garden District,29.93642,-90.06895,Entire home/apt,176,3,5,127,0
5303,Rose Mary's Place 2,Central City,29.93822,-90.08649,Entire home/apt,160,2,6,146,0
5304,"3 Bed, 2 Bath New Orleans Cottage.Great location!!",Mid-City,29.97,-90.09101,Entire home/apt,247,3,10,192,0
5305,Fairgrounds Fete-Walk to Streetcar and Fairgrounds,Bayou St. John,29.97284,-90.0864,Entire home/apt,125,2,11,147,0
5306,Stylish 1 BR near the French Quarter,Central Business District,29.952017,-90.071663,Entire home/apt,108,1,30,324,0
5307,Beautiful + Bright 1 BR Apt,Central Business District,29.952017,-90.071663,Entire home/apt,108,1,36,334,0
5308,Incredible 2br Downtown Loft- near Bourbon!,Central Business District,29.95136,-90.072,Entire home/apt,193,3,5,342,0
5309,Room for 1 with strong wifi near CBD,Tulane - Gravier,29.96315,-90.08838,Private room,53,2,14,26,1
5310,Cozy Uptown Home Close To Parade Route!!âšœï¸ðŸ’œðŸ’šðŸ’›,Central City,29.94071,-90.09343,Entire home/apt,193,2,18,346,0
5311,Clean Mid City home with a YARD!,Mid-City,29.96424,-90.09763,Entire home/apt,113,2,6,75,0
5312,â˜…â˜… Cozy Apartment in the heart of NOLA â˜…â˜…,Central Business District,29.95491,-90.07345,Entire home/apt,108,1,11,140,0
5313,"Urban Garden, outdoor kitchen, great location!",St. Roch,29.97032,-90.05401,Private room,200,1,1,168,1
5314,The Neon Diamond || Freret,Freret,29.93695,-90.10598,Entire home/apt,105,2,28,48,0
5315,Maison de Nil - House of Nile - centrally located,Central City,29.94381,-90.09354,Entire home/apt,233,2,3,166,0
5316,ðŸŽ¼ Best Choice Studio in Mid-City NOLA ðŸŽµ,St. Roch,29.98818,-90.06828,Entire home/apt,85,30,0,341,0
5317,Rare Uptown 3rd Floor Penthouse W/Private Elevator,West Riverside,29.92065,-90.11847,Entire home/apt,293,2,16,293,0
5318,Beauty of Nola,Central City,29.94371,-90.08985,Entire home/apt,165,2,0,352,0
5319,Stars of NOLA,Central City,29.94042,-90.08185,Entire home/apt,150,2,5,275,0
5320,Cool Place of NOLA,Central City,29.93981,-90.08331,Entire home/apt,150,2,3,280,0
5321,Lovely 2 bedroom home in New Orleans,Tulane - Gravier,29.96063,-90.09037,Entire home/apt,163,2,8,86,0
5322,Renovated Comfortable Home Steps from FQ!,Seventh Ward,29.97461,-90.05865,Entire home/apt,129,2,0,81,0
5323,â˜…Esplanade Ridge Oasisâ˜…,Seventh Ward,29.97438,-90.0707,Entire home/apt,135,2,4,19,0
